,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0,1.0,-0.2639535751916023,-0.11845798134692145,0.9569886759096862,-0.15787682871026604,-0.18837132561218908,0.8766628649679239,-0.03642333012002503,-0.11442868049125844,0.6887224501122375,0.009652139187041425,-0.0489792991819948,0.45759700614903537,0.05408114260463712,0.00030726400593689867,0.8192384769881346,0.20530927438396185,-0.019294802561781697,0.7431610253070694,0.294511275944588,0.020911213656742457,0.5873844941837336,0.3525820788162775,0.04337148867264568,0.40801798720589116,0.3320914990308244,0.05734956714532473,0.868564697098919,0.14821838459456366,0.11245077823511491,0.6856662768623312,0.15038237388820455,0.13212868324571192,0.6013678751415117,0.06952965381843718,0.1262197528513758,0.5248633380414485,0.0329691076072501,0.11920700257872918,0.8879804729797067,0.04748589333708292,0.2625191217031538,0.6039078810756671,0.04154127149381567,0.21825429968487775,0.6303416084237148,-0.0259720001992937,0.14975738182759904,0.6787103367153867,-0.04524261538348613,0.09999538196031724,0.8473129113757311,-0.030518449536903955,0.3794088520287392,0.5955457984904333,-0.011326626435511574,0.33148016359188015,0.6198918891627395,-0.026312238428622303,0.29013275036454117,0.6786981225622338,-0.01745717888523063,0.2560964981901925
1,-0.2639535751916023,1.0,0.21645339534446228,-0.17561478119478216,0.9273780508168933,0.29506202633380174,-0.1591097098944594,0.7938879774507884,0.25599126044841763,-0.181805773972504,0.6761220495176103,0.1958785638400317,-0.16117014472053043,0.5378471869734179,0.1445266323026518,-0.20234528888466805,0.6285417896449731,0.3377772680438799,-0.0868348866102434,0.3221980045661887,0.2833173536298081,0.04335420982706147,-0.05709447746042808,0.2209121398748084,0.12577649754856624,-0.25732564426517823,0.1688257312233392,-0.2499833241120026,0.6226373657633705,0.2226944364437538,-0.12468602722592097,0.3241095813709298,0.20518720635838766,-0.09367034733881009,0.1317575349117152,0.16197327162988243,-0.09423649245742372,0.024603242255663252,0.0953418065994393,-0.2842088644980734,0.6058151243653526,0.034911210664437586,-0.16472478564794835,0.4136486005242819,0.057846720254186065,-0.167248122807256,0.4048447431678893,0.06937915985912398,-0.18803707944913595,0.3601036290580214,0.04916386150013886,-0.2886656542864976,0.5985814770422043,-0.16908304313954334,-0.17138851698904822,0.44981017194227685,-0.14751213317775455,-0.16414940193666794,0.42093148895367233,-0.13147109616402564,-0.17792252580175477,0.38598547218729357,-0.12724810493996042
2,-0.11845798134692145,0.21645339534446228,1.0,-0.17964525699262426,0.08841677989409874,0.4394091030054582,-0.23410969615933777,0.1317449882945879,0.35779210363938646,-0.1361786212200602,0.22468438123443843,0.2790235545344933,-0.025005058741616727,0.25563256034157983,0.19655254448425802,-0.2449256372017873,0.08462475938967197,0.24063622634286097,-0.08726835257795955,-0.022706218992245848,0.19454472690777583,0.12110492926333917,-0.39776622805537876,0.10929519275266862,0.2435107180367622,-0.5262893849314279,0.041997575357443785,-0.13538956467838603,0.17353468204703962,0.07330116203156746,0.19410705041144097,0.1903316693601464,0.09882324459281805,0.31030824166222637,0.05300074803004546,0.10281193528737034,0.31575729768857164,0.009017011229667884,0.07745119368712786,-0.011378669856936679,0.23884785466369568,-0.13319156696957224,0.27647322039465466,0.23338200696685546,-0.030803095362942227,0.26139454040992094,0.11281237692009834,0.03508861490640785,0.1771421677516354,0.03598806027446288,0.026816137276417813,0.11217882629966888,0.2827231023057805,-0.3140220504331041,0.3294002755965748,0.3134153872107445,-0.2215833487699388,0.35735628599939434,0.3707236103600888,-0.13588381581977638,0.3245072176049876,0.4114934207068369,-0.09203734279330443
3,0.9569886759096862,-0.17561478119478216,-0.17964525699262426,1.0,-0.05480019930735569,-0.10146573793714127,0.961358164352032,0.02374891971082092,-0.004971397388079057,0.782548434566677,0.010708087671633152,0.06668555353339901,0.5381875805112047,0.007997866554715616,0.1199111951407914,0.8546006169301785,0.17006805005728529,0.14869972811312782,0.7702515627436183,0.1841102718995253,0.1836529481388852,0.6031229841458886,0.2784538492205084,0.20854323983335502,0.4108448319032391,0.2920756696688257,0.22130967632058696,0.8647328392453458,0.05207315698177455,0.27239574440031195,0.6700311050751248,0.017284137139147913,0.26978622888526826,0.5987199002210608,0.024860077670049673,0.2533572873223132,0.5318569754830597,0.037282415103349995,0.24052433450334937,0.8399077807755647,-0.08390196717072619,0.38617876971471926,0.5567614815357558,-0.10898038396611447,0.3254312335634909,0.6064646376754644,-0.10965167076915441,0.23874445506656508,0.6742002325002596,-0.08535431231543536,0.17294275892022737,0.7571928131336464,-0.17089485087128917,0.44881297500384626,0.5147533465544691,-0.16483183828737333,0.3992765315177386,0.5577128152010082,-0.14823769590587915,0.3433642599687534,0.6292931187742878,-0.11675241793814248,0.2953092724084723
4,-0.15787682871026604,0.9273780508168933,0.08841677989409874,-0.05480019930735569,1.0,0.08297470034762316,-0.007416399414072516,0.9453776504444892,0.09559451214991702,-0.06719444608573477,0.833945240117919,0.07041691713623587,-0.09980533954503472,0.7055166491363606,0.045519620302512144,0.024283443718674393,0.7625583988690625,0.3622362270525551,0.012879584886605507,0.3872868729172984,0.32572308886382184,0.0259406475273455,0.008243986047312992,0.2699777765233889,0.02918436945914921,-0.2084184246780321,0.22113151420059507,-0.06104346375001708,0.6456855483009087,0.3516755846386684,-0.169293205426854,0.22808214441734856,0.330724560955063,-0.17509972582114766,0.014896442984578996,0.25596296021875675,-0.16033671041445602,-0.08782456129339587,0.1693650672603307,-0.16201298872902464,0.5232878453411365,0.25977913874059744,-0.2700112177436235,0.2501728796631515,0.2251929712567125,-0.2493966189869382,0.23169348446049082,0.144785565916806,-0.20574893892176493,0.20416190283003352,0.06637103346508436,-0.2543988406166636,0.45622888436295966,0.11117947119372606,-0.30340134246971623,0.25833371630751367,0.07475745911751012,-0.27456201777648476,0.22047169410953563,0.020677352747174155,-0.23118384197483197,0.19618658408659398,-0.026815870866993188
5,-0.18837132561218908,0.29506202633380174,0.4394091030054582,-0.10146573793714127,0.08297470034762316,1.0,-0.06336073784974298,-0.0313184922372593,0.9801056883993525,0.18578534832162302,-0.04785265477253776,0.9430236355977243,0.3495738426998105,-0.1015710127899746,0.8991592147709583,-0.30917888010669303,-0.10779912859061015,0.6965500561598481,-0.038297879737216434,-0.118194081488892,0.6809139207207476,0.25683360666310584,-0.14004497512426076,0.6701214938654061,0.42309492104281404,-0.0843314281573694,0.6528049664672851,-0.18543404364658725,-0.029673978606586753,0.44919650389233734,0.33970441936767015,0.11708568603916213,0.4858644442346096,0.4958248130731025,0.2437535720651934,0.5716905375647416,0.490596902089293,0.31247204738091705,0.596959486887093,-0.03577818817379796,0.022677987354385948,0.12636231522551816,0.46555286982029925,0.0827482248908688,0.34333824710507804,0.5072136911068702,0.10805384691641497,0.5688894328093387,0.4383176404162873,0.1317176490947741,0.6369426772651672,0.1276134633567218,0.034914780688320074,-0.18007908649856022,0.47159546066059654,0.06978348315599833,0.061333724648493654,0.4877348323301492,0.08580784086236752,0.24852955170021612,0.42318529802838767,0.09876864800010796,0.3343973119690538
6,0.8766628649679239,-0.1591097098944594,-0.23410969615933777,0.961358164352032,-0.007416399414072516,-0.06336073784974298,1.0,0.05993368427713394,0.050323366630823346,0.895589139995397,0.01712892393912144,0.1319452436767004,0.6747054672004229,-0.003976353731699128,0.19334187036522885,0.9053722424121291,0.15746316440198438,0.22763045339327215,0.8214580937936125,0.1360054704474863,0.2716980599624704,0.638208171816637,0.2697549829832237,0.31145139404325695,0.4362744408055829,0.3044521532209234,0.3341876905294606,0.8990720129041091,0.0028565944808126567,0.3587023986466915,0.6830342161903094,-0.05578036604046477,0.36021817801309713,0.5962329594761246,0.013108300477227209,0.3587247529761995,0.5347445638992063,0.05186966798004703,0.3587152936862712,0.8418872215457629,-0.1647808353483802,0.4693530977035063,0.5382513978290216,-0.22726348517933806,0.4197462855955023,0.5855989653211051,-0.20904162361643353,0.3425102654208734,0.6670831251390841,-0.16596990514350404,0.27964400116182275,0.7174824751862763,-0.2713855518462503,0.5188025296898604,0.4541045510442626,-0.2997520370872985,0.48774548411451235,0.4880405753335838,-0.29885809884810044,0.43569982644440247,0.5616766821939913,-0.27446497026261774,0.38445656498479613
7,-0.03642333012002503,0.7938879774507884,0.1317449882945879,0.02374891971082092,0.9453776504444892,-0.0313184922372593,0.05993368427713394,1.0,-0.0005305867506080063,-0.004157754849573373,0.9585239813648072,-0.009486182298890934,-0.05410317191101509,0.8747910479990635,-0.025458860870107982,0.142788718394782,0.8634075652895313,0.33423578902011386,0.08318640009470142,0.5144856159357273,0.3095595790447179,0.05879829505360673,0.09600187566285492,0.24658449768955895,0.030254862885985303,-0.15244526962385924,0.19290463039200476,0.08205334157532722,0.7117414536879222,0.38087548055858045,-0.1244653470066866,0.26669066640600086,0.37424588728311764,-0.1402600103499825,-0.023276425595478777,0.2820145868437107,-0.12009859505055699,-0.14590189923725594,0.17913058953116187,-0.010699291497750613,0.5360703849507092,0.35235374107683326,-0.2260008224869959,0.23020219148731824,0.3082247649403278,-0.19175803121210266,0.13221454368141192,0.17955261190092375,-0.11797802620606544,0.08319241723882582,0.058983362940875375,-0.11448217162097055,0.430378344966532,0.25200620200414864,-0.25421507015805533,0.21456809137071256,0.1946239274332924,-0.2125318121918896,0.1408956020352469,0.106547407643108,-0.13709106976674845,0.11150326612008228,0.026784596936133394
8,-0.11442868049125844,0.25599126044841763,0.35779210363938646,-0.004971397388079057,0.09559451214991702,0.9801056883993525,0.050323366630823346,-0.0005305867506080063,1.0,0.2921733504531541,-0.02905949161665576,0.9893107099748975,0.4299586081437287,-0.0859994172256379,0.965030855353681,-0.19303575413426066,-0.08432369053983889,0.796770548468885,0.029268800987011314,-0.12059276819862222,0.7948755082129537,0.2788108209949159,-0.10224607516959831,0.7940709041035428,0.41019046477423154,-0.030084863490551863,0.7820452727714996,-0.08123841303737776,-0.06565541899910898,0.5953688221536979,0.35395323444485743,0.04267034539833041,0.6320528675112712,0.5039052296508919,0.1954155032599454,0.7094003945508918,0.5079586046626744,0.28553659251390806,0.7277315713448782,0.04352693294208044,-0.06816521816021827,0.30695173577588575,0.4558569342428477,-0.03716033489296421,0.5090144652749115,0.5157062922964704,-0.0035624989933559963,0.7018015993130904,0.4789200224054915,0.041370548654742004,0.741557434156743,0.1725862662674964,-0.08713769687279369,0.009359925568122653,0.44724431652348806,-0.07308610836176065,0.24408206571990415,0.4745724253901538,-0.058518547183179156,0.41024803527486264,0.4352271128172071,-0.03470622949977616,0.473611572128841
9,0.6887224501122375,-0.181805773972504,-0.1361786212200602,0.782548434566677,-0.06719444608573477,0.18578534832162302,0.895589139995397,-0.004157754849573373,0.2921733504531541,1.0,-0.026686924542577414,0.3693515231055579,0.9241662719010121,-0.04513075328507454,0.42332864206415227,0.7500943513003049,0.10160467491404597,0.35591775063675574,0.7367522596694507,0.14511746116510002,0.408718980565961,0.6366783927457932,0.3300124947157491,0.4581210555546832,0.502414963281301,0.38610880482470145,0.4879530298574842,0.7949395960298948,-0.016444724323314678,0.43263939366220006,0.7292357803096251,0.029842518323269042,0.45768240121242637,0.6831037283199849,0.17382660100443434,0.5031344602113286,0.6371355385382947,0.23003076005544118,0.5338775909830622,0.7852463978098754,-0.1768176865107891,0.48416536275341815,0.6373535160820964,-0.22632392132889853,0.5196103660422148,0.6829791864759065,-0.24433932726280774,0.526938929008931,0.7473247049105323,-0.21653010725627336,0.4945780724335126,0.7037972159252046,-0.30263098002961364,0.48701670550993,0.528726048620415,-0.3423080554468971,0.5467028102933078,0.539204169965993,-0.4001310258095098,0.555070907071903,0.5778311575855313,-0.4144145392550776,0.5248240688122116
